DUF2332,mycofact_TetR,43
DUF2332,mycofactocin,43
DUF2332,Mycofactocin_RRE,43
DNA_alkylation,Pyr_redox_2,43
Mycofactocin_RRE,DDAH_eukar,43
Rv0697,HTH_AsnC-type,43
mycofact_glyco,Fe-ADH,43
mycofact_TetR,DDAH_eukar,43
mycofactocin,DDAH_eukar,42
TetR_N,Sig70_famx2,42
Rxyl_3153,mycofact_TetR,42
mycofactocin,adh_short_C2,42
VWA_CoxE,SDR_subfam_2,42
DUF2332,mycofact_glyco,41
DUF2332,mycofact_creat,41
DUF2332,actino_HemFlav,41
DUF2332,mycofact_rSAM,41
DUF2332,Rv0697,41
mycofact_glyco,DNA_alkylation,41
mycofact_rSAM,adh_short_C2,41
actino_HemFlav,DDAH_eukar,41
mycofact_rSAM,DDAH_eukar,41
mycofact_creat,HTH_AsnC-type,41
Methyltransf_11,NDMA_methanol,41
Mycofactocin_RRE,adh_short_C2,41
Mycofactocin_RRE,DNA_alkylation,40
Aldedh,actino_HemFlav,40
Rv0697,DDAH_eukar,40
mycofact_TetR,DNA_alkylation,40
Mycofactocin_RRE,AMP-binding,40
Rxyl_3153,mycofact_creat,40
CoA_transf_3,SDR_subfam_1,39
mft_etfB,mycofactocin,39
TetR_N,CYP450_TxtE,39
mycofact_glyco,Methyltransf_11,39
Aldedh,mycofact_glyco,39
mft_etfB,Mycofactocin_RRE,39
GMC_mycofac_2,Mycofactocin_RRE,39
Fe-ADH,Methyltransf_11,39
mycofact_glyco,DDAH_eukar,39
Methyltransf_11,mycofact_creat,39
efflux_EmrB,Glyoxalase_6,39
GMC_mycofac_2,mycofact_creat,38
actino_HemFlav,DNA_alkylation,38
GMC_mycofac_2,mycofact_rSAM,38
GMC_mycofac_2,mycofact_glyco,38
mycofact_creat,Aldedh,38
mft_etfB,GG-red-SF,38
GMC_mycofac_2,actino_HemFlav,38
CoA_transf_3,PA_CoA_Oxy5,38
Methyltransf_11,Response_reg,38
mycofact_glyco,mycofact_OYE_2,38
GMC_mycofac_2,mycofactocin,38
mycofact_creat,DDAH_eukar,37
mycofact_rSAM,VWA_2,37
Mycofactocin_RRE,VWA_2,37
Fe-ADH,mycofact_creat,37
mycofactocin,VWA_2,37
GMC_mycofac_2,mycofact_TetR,37
efflux_EmrB,Sig70_famx2,37
Mycofactocin_RRE,adh_short,37
HTH_AsnC-type,DDAH_eukar,37
mft_etfB,ETF_alpha,37
mft_etfB,mycofact_OYE_2,36
mycofact_TetR,VWA_2,36
mft_etfB,mycofact_rSAM,36
mycofact_rSAM,adh_short,36
mycofactocin,adh_short,36
ETF_alpha,mycofact_OYE_1,36
Methyltransf_25,Mycofactocin_RRE,35
TetR_N,HTH_AsnC-type,35
AAA_5,SDR_subfam_2,35
Pyr_redox_2,DUF2332,35
mycofact_OYE_2,mycofact_creat,35
AMP-binding,mycofact_glyco,35
Methyltransf_25,mycofactocin,35
GG-red-SF,mycofact_OYE_1,35
CoA_transf_3,Pyr_redox_2,34
SDR_subfam_1,DNA_alkylation,34
mycofact_creat,mycofact_OYE_1,34
actino_HemFlav,adh_short_C2,34
mycofactocin,ECH_1,34
CYP450_TxtE,Glyoxalase_6,34
Methyltransf_25,mycofact_rSAM,34
NDMA_methanol,SDR_subfam_2,33
GMC_mycofac_2,SDR_subfam_1,33
mycofact_rSAM,ECH_1,33
mycofact_creat,DNA_alkylation,33
Pyrid_ox_like,Mycofactocin_RRE,33
Pyrid_ox_like,mycofact_rSAM,33
Pyrid_ox_like,mycofact_TetR,33
SDR_subfam_1,AAA_5,33
SDR_subfam_1,DUF2332,33
SDR_subfam_1,VWA_2,33
Pyrid_ox_like,mycofactocin,33
Glyoxalase_6,DDAH_eukar,32
Pyr_redox_2,Orn_aminotrans,32
mycofact_TetR,Orn_aminotrans,32
Peripla_BP_2,Mycofactocin_RRE,32
Mycofactocin_RRE,Orn_aminotrans,32
PA_CoA_Oxy5,TetR_N,32
mycofactocin,Orn_aminotrans,32
Glyoxalase_6,HTH_AsnC-type,32
CYP450_TxtE,Sig70_famx2,32
efflux_EmrB,SDR_subfam_1,32
mft_etfB,mycofact_OYE_1,32
GMC_mycofac_2,CoA_transf_3,31
VWA_CoxE,Methyltransf_25,31
CYP450_TxtE,HTH_AsnC-type,31
actino_HemFlav,Orn_aminotrans,31
cyc_hxne_CoA_dh,mycofactocin,31
TetR_N,DDAH_eukar,31
Sig70_famx2,HTH_AsnC-type,31
mycofact_rSAM,Orn_aminotrans,31
Peripla_BP_2,mycofact_rSAM,31
Mycofactocin_RRE,ECH_1,31
Methyltransf_11,mycofact_TetR,30
SDR_subfam_1,mycofact_OYE_2,30
FAD_binding_3,mycofactocin,30
cyc_hxne_CoA_dh,mycofact_rSAM,30
Peripla_BP_2,mycofact_creat,30
cyc_hxne_CoA_dh,Mycofactocin_RRE,30
FAD_binding_3,Mycofactocin_RRE,30
GMC_mycofac_2,PA_CoA_Oxy5,30
FAD_binding_3,mycofact_rSAM,30
Rv0697,Orn_aminotrans,30
Peripla_BP_2,mycofactocin,30
SDR_subfam_2,Response_reg,29
CoA_transf_3,DNA_alkylation,29
mycofactocin,SHOCT,29
mycofact_glyco,Orn_aminotrans,29
Mycofactocin_RRE,SHOCT,29
DDAH_eukar,Orn_aminotrans,29
Sig70_famx2,DDAH_eukar,29
NDMA_methanol,Methyltransf_25,29
Peripla_BP_2,mycofact_TetR,29
GMC_mycofac_2,Pyr_redox_2,28
mycofact_glyco,SHOCT,28
CYP450_TxtE,efflux_EmrB,28
mycofact_rSAM,gas_vesic_GvpN,28
mycofact_TetR,VWA_CoxE,28
mycofact_creat,Orn_aminotrans,28
ETF_alpha,mycofact_TetR,28
Mycofactocin_RRE,gas_vesic_GvpN,28
actino_HemFlav,mycofact_OYE_2,28
HTH_AsnC-type,Orn_aminotrans,28
mycofact_creat,Pyrid_ox_like,28
mycofactocin,gas_vesic_GvpN,28
mycofact_TetR,SHOCT,27
GerE,Mycofactocin_RRE,27
CYP450_TxtE,DDAH_eukar,27
mycofact_rSAM,SHOCT,27
mycofact_creat,SHOCT,27
actino_HemFlav,AMP-binding,27
mycofact_OYE_1,SDR_subfam_1,27
actino_HemFlav,ECH_1,27
efflux_EmrB,HTH_AsnC-type,27
AAA_5,VWA_2,27
Pyr_redox_2,SHOCT,27
Methyltransf_25,mycofact_glyco,27
mycofact_creat,adh_short_C2,27
FAD_binding_3,mycofact_TetR,26
SDR_subfam_2,mycofact_OYE_1,26
actino_HemFlav,adh_short,26
mycofactocin,pcaR_pcaU,26
Rv0697,SHOCT,26
SDR_subfam_2,mycofact_OYE_2,26
Mycofactocin_RRE,pcaR_pcaU,26
GG-red-SF,mycofact_TetR,26
actino_HemFlav,SHOCT,26
mft_etfB,mycofact_TetR,26
GerE,mycofactocin,26
SDR_subfam_1,SHOCT,26
GerE,mycofact_rSAM,26
TetR_N,DUF2332,26
Methyltransf_25,HisKA_3,25
efflux_EmrB,DDAH_eukar,25
actino_HemFlav,mycofact_OYE_1,25
AAA_5,Methyltransf_25,25
VWA_2,actino_HemFlav,25
mycofact_rSAM,pcaR_pcaU,25
Methyltransf_25,Response_reg,25
SDR_subfam_2,HisKA_3,25
mycofact_creat,adh_short,25
mycofact_TetR,ECH_1,24
Peripla_BP_2,Pyrid_ox_like,24
SDR_subfam_1,Glyoxalase_6,24
GMC_mycofac_2,DNA_alkylation,24
PA_CoA_Oxy5,glut_race,24
cyc_hxne_CoA_dh,actino_HemFlav,24
mycofact_glyco,adh_short,24
mycofact_glyco,mycofact_OYE_1,24
mycofact_TetR,adh_short,24
SDR_subfam_2,mft_etfB,24
mycofact_glyco,ECH_1,24
mycofact_TetR,adh_short_C2,24
Rv0697,VWA_2,24
Methyltransf_25,mycofact_creat,24
FAD_binding_3,mycofact_creat,23
actino_HemFlav,pcaR_pcaU,23
Methyltransf_25,Fe-ADH,23
SDR_subfam_2,ETF_alpha,23
SDR_subfam_2,Fe-ADH,23
GerE,actino_HemFlav,23
mycofact_rSAM,MFS_1,23
SPW,TetR_N,23
SDR_subfam_2,Rxyl_3153,23
TetR_N,Orn_aminotrans,23
PA_CoA_Oxy5,SPW,23
mycofact_rSAM,glut_race,23
mycofact_glyco,adh_short_C2,23
Methyltransf_25,actino_HemFlav,23
mycofactocin,MFS_1,23
SDR_subfam_2,GG-red-SF,23
mycofactocin,NUDIX,23
mycofact_TetR,Aldedh,22
mycofactocin,glut_race,22
FeFe_hydrog_B1,mycofact_rSAM,22
FeFe_hydrog_B1,Mycofactocin_RRE,22
Mycofactocin_RRE,MFS_1,22
FeFe_hydrog_B1,mycofactocin,22
mycofact_rSAM,NUDIX,22
cyc_hxne_CoA_dh,mycofact_TetR,22
mycofact_rSAM,SPW,22
FAD_binding_3,Pyrid_ox_like,22
LysR_substrate,Mycofactocin_RRE,22
mycofact_creat,ECH_1,22
AMP-binding,mycofact_creat,22
glut_race,TetR_N,22
Mycofactocin_RRE,NUDIX,22
glut_race,SPW,21
FeFe_hydrog_B1,GG-red-SF,21
FeFe_hydrog_B1,ETF_alpha,21
Polyketide_cyc2,mycofact_rSAM,21
DUF2332,SHOCT,21
HisKA_3,mycofact_TetR,21
efflux_EmrB,DUF2332,21
Glyoxalase_6,Orn_aminotrans,21
Fer4_2,mycofactocin,21
FeFe_hydrog_B1,mycofact_OYE_2,21
mycofactocin,drrA,21
Methyltransf_11,SDR_subfam_1,21
Polyketide_cyc2,Mycofactocin_RRE,21
Rv0697,AAA_5,21
mycofactocin,SPW,21
cyc_hxne_CoA_dh,mycofact_glyco,21
Mycofactocin_RRE,drrA,21
Fer4_2,Mycofactocin_RRE,21
Fer4_2,GG-red-SF,21
AMP-binding,mycofact_TetR,20
Rv0697,PA_CoA_Oxy5,20
Fer4_2,ETF_alpha,20
Polyketide_cyc2,mycofactocin,20
Polyketide_cyc2,mycofact_TetR,20
mycofact_OYE_2,TetR_N,20
TetR_C_1,mycofact_rSAM,20
TetR_N,SHOCT,20
VWA_2,mycofact_creat,20
SDR_subfam_2,TetR_N,20
mycofact_TetR,DoxX_3,19
DoxX_3,Pyr_redox_2,19
Mycofactocin_RRE,DoxX_3,19
TetR_C_1,mycofactocin,19
PA_CoA_Oxy5,DoxX_3,19
actino_HemFlav,DoxX_3,19
SDR_subfam_1,DoxX_3,19
Mycofactocin_RRE,SnoaL_2,19
mycofact_OYE_1,TetR_N,19
Fer4_2,mycofact_rSAM,19
mycofactocin,SnoaL_2,19
mycofact_rSAM,SnoaL_2,19
Fer4_2,mycofact_OYE_2,19
LysR_substrate,mycofactocin,19
LysR_substrate,mycofact_rSAM,19
SDR_subfam_1,Sig70_famx2,19
cyc_hxne_CoA_dh,mycofact_creat,18
mycofact_rSAM,P450_cycloAA_1,18
mycofact_rSAM,DoxX_3,18
mycofact_glyco,glut_race,18
DoxX_3,DNA_alkylation,18
Sig70_famx2,Orn_aminotrans,18
glut_race,Pyr_redox_2,18
Response_reg,mycofact_TetR,18
Mycofactocin_RRE,P450_cycloAA_1,18
mycofact_glyco,ETF_alpha,18
mycofactocin,P450_cycloAA_1,18
SDR_subfam_2,ECH_1,18
mycofact_rSAM,drrA,18
Aldedh,SDR_subfam_2,18
mycofact_creat,gas_vesic_GvpN,18
mycofact_creat,DoxX_3,18
mft_etfB,FeFe_hydrog_B1,18
mycofactocin,DoxX_3,18
drrA,mycofact_TetR,18
SDR_subfam_2,Methyltransf_11,18
CoA_transf_3,DoxX_3,18
FeFe_hydrog_B1,mycofact_OYE_1,18
DUF222,Mycofactocin_RRE,17
DUF222,mycofactocin,17
mycofact_glyco,DoxX_3,17
Rxyl_3153,AAA_5,17
AMP-binding,Rv0697,17
Rxyl_3153,FAD_binding_3,17
Amidohydro_2,Mycofactocin_RRE,17
mycofact_TetR,pcaR_pcaU,17
am_tr_V_VC1184,mycofact_TetR,17
Amidohydro_2,mycofact_rSAM,17
Methyltransf_11,mycofact_OYE_2,17
Amidohydro_2,mycofactocin,17
Mycofactocin_RRE,efflux_Bcr_CflA,17
efflux_EmrB,SHOCT,17
am_tr_V_VC1184,mycofact_rSAM,17
CYP450_TxtE,Orn_aminotrans,17
am_tr_V_VC1184,mycofactocin,17
am_tr_V_VC1184,Mycofactocin_RRE,17
mycofact_TetR,SnoaL_2,17
mycofact_rSAM,efflux_Bcr_CflA,17
Peripla_BP_2,actino_HemFlav,17
mycofactocin,efflux_Bcr_CflA,17
FAD_binding_3,Peripla_BP_2,17
mycofact_TetR,gas_vesic_GvpN,17
efflux_EmrB,Orn_aminotrans,16
DNA_alkylation,TetR_N,16
Pyr_redox_2,SPW,16
DNA_alkylation,glut_race,16
efflux_Bcr_CflA,mycofact_creat,16
actino_HemFlav,SnoaL_2,16
actino_HemFlav,MFS_1,16
DUF222,mycofact_rSAM,16
mycofact_creat,SnoaL_2,16
CO_dehy_Mo_lg,mycofactocin,16
mycofact_glyco,SPW,16
FeFe_hydrog_B1,mycofact_TetR,16
GAF,mycofact_rSAM,16
Mycofactocin_RRE,Isochorismatase,16
mycofact_creat,pcaR_pcaU,16
mycofactocin,Isochorismatase,16
betA,mycofactocin,16
betA,Mycofactocin_RRE,16
betA,mycofact_rSAM,16
mycofact_TetR,NDMA_methanol,16
betA,mycofact_creat,16
mycofactocin,EF-G,16
mycofact_rSAM,Isochorismatase,16
pcaR_pcaU,mycofact_glyco,16
Methyltransf_11,mycofact_OYE_1,16
mycofact_TetR,efflux_Bcr_CflA,16
GMC_mycofac_2,DoxX_3,16
CO_dehy_Mo_lg,mycofact_glyco,16
mycofact_glyco,GG-red-SF,16
CO_dehy_Mo_lg,mycofact_rSAM,16
Rv0697,adh_short,16
CO_dehy_Mo_lg,Mycofactocin_RRE,16
Rxyl_3153,Pyrid_ox_like,16
mycofact_glyco,gas_vesic_GvpN,16
mycofact_rSAM,COesterase,16
GAF,mycofact_glyco,15
actino_HemFlav,gas_vesic_GvpN,15
FAD_binding_3,actino_HemFlav,15
CO_dehy_Mo_lg,mycofact_creat,15
Phosphodiest,mycofact_rSAM,15
PA_CoA_Oxy5,mycofact_OYE_2,15
mycofactocin,Usp,15
Phosphodiest,mycofact_creat,15
Methyltransf_25,SDR_subfam_2,15
Mycofactocin_RRE,Usp,15
Polyketide_cyc2,mycofact_creat,15
EF-Tu,Mycofactocin_RRE,15
Mycofactocin_RRE,EF-G,15
mycofact_rSAM,DUF952,15
Mycofactocin_RRE,DUF952,15
mft_etfB,Fer4_2,15
mycofactocin,Rv1155_F420,15
mycofactocin,DUF952,15
EF-Tu,mycofact_rSAM,15
Rv0697,glut_race,15
EF-Tu,actino_HemFlav,15
betA,actino_HemFlav,15
EF-Tu,mycofactocin,15
betA,mycofact_glyco,15
protocat_pcaD,mycofactocin,15
mycofact_rSAM,Usp,15
mycofact_glyco,COesterase,15
mycofact_glyco,NUDIX,15
mycofact_rSAM,EF-G,15
mycofactocin,Transp_cyt_pur,15
Pyrid_ox_like,efflux_Bcr_CflA,15
am_tr_V_VC1184,Pyrid_ox_like,15
mycofact_rSAM,Transp_cyt_pur,15
Mycofactocin_RRE,Transp_cyt_pur,15
actino_HemFlav,Asp_Glu_race,15
VWA_CoxE,mycofact_OYE_2,15
mycofact_TetR,Isochorismatase,15
mycofactocin,COesterase,15
mycofact_TetR,UPF0225,15
Mycofactocin_RRE,Asp_Glu_race,15
AHSA1,Mycofactocin_RRE,15
GerE,Methyltransf_11,15
Mycofactocin_RRE,COesterase,15
mycofactocin,Asp_Glu_race,15
AHSA1,mycofact_rSAM,15
Peripla_BP_2,mycofact_glyco,15
mycofact_glyco,MFS_1,15
actino_HemFlav,COesterase,15
Pyrid_ox_like,actino_HemFlav,15
Pyrid_ox_like,UPF0225,15
mycofact_rSAM,UPF0225,15
AHSA1,mycofactocin,15
mycofactocin,GAF,15
Mycofactocin_RRE,UPF0225,15
mycofactocin,UPF0225,15
DUF222,mycofact_TetR,15
mycofact_rSAM,Asp_Glu_race,15
PA_CoA_Oxy5,mycofact_OYE_1,14
mycofact_OYE_1,AAA_5,14
mycofact_rSAM,Aldo_ket_red,14
mycofact_rSAM,Rv1155_F420,14
EF-Tu,mycofact_TetR,14
Amidohydro_2,mycofact_TetR,14
Phosphodiest,mycofactocin,14
mycofactocin,Aldo_ket_red,14
mycofact_glyco,EF-G,14
P450_cycloAA_1,actino_HemFlav,14
Phosphodiest,Mycofactocin_RRE,14
P450_cycloAA_1,mycofact_glyco,14
EF-Tu,Pyr_redox_2,14
Fer4_2,mycofact_OYE_1,14
mycofact_OYE_1,VWA_CoxE,14
adk,mycofactocin,14
mycofact_creat,Isochorismatase,14
Mycofactocin_RRE,Rv1155_F420,14
TetR_C_1,PA_CoA_Oxy5,14
EAL,Mycofactocin_RRE,14
efflux_Bcr_CflA,Peripla_BP_2,14
EAL,mycofactocin,14
DNA_alkylation,SPW,14
EAL,mycofact_TetR,14
mycofact_creat,COesterase,14
Rxyl_3153,SDR_subfam_1,14
Rxyl_3153,Aldedh,14
HisKA_3,GerE,14
Fe-ADH,mycofact_TetR,14
Fe-ADH,GerE,14
protocat_pcaD,Mycofactocin_RRE,14
Rxyl_3153,Peripla_BP_2,14
DUF222,actino_HemFlav,14
EAL,mycofact_rSAM,14
drrA,actino_HemFlav,14
Amidohydro_2,actino_HemFlav,14
COesterase,mycofact_TetR,14
EF-Tu,mycofact_creat,14
EF-Tu,mycofact_glyco,14
EF-Tu,Rv0697,14
Rv0697,EF-G,14
AcCoA-C-Actrans,mycofact_rSAM,14
AcCoA-C-Actrans,Mycofactocin_RRE,14
COesterase,Rv0697,14
adk,Mycofactocin_RRE,14
AcCoA-C-Actrans,mycofactocin,14
SDR_subfam_2,FeFe_hydrog_B1,14
adk,mycofact_rSAM,14
adk,mycofact_glyco,14
4hydroxCoAred,mycofact_creat,13
mycofact_creat,DUF952,13
TetR_C_1,mycofact_glyco,13
mycofact_glyco,Phosphodiest,13
4hydroxCoAred,mycofact_rSAM,13
adh_short_C2,SDR_subfam_1,13
cyc_hxne_CoA_dh,SDR_subfam_2,13
betA,mycofact_TetR,13
protocat_pcaD,mycofact_rSAM,13
mycofact_creat,Rv1155_F420,13
4hydroxCoAred,mycofactocin,13
mycofact_creat,EAL,13
4hydroxCoAred,Mycofactocin_RRE,13
mycofact_OYE_2,NUDIX,13
Aldedh,Rv0697,13
SPW,Mycofactocin_RRE,13
4hydroxCoAred,mycofact_glyco,13
mycofactocin,Fer4_13,13
GerE,mycofact_creat,13
am_tr_V_VC1184,mycofact_creat,13
NUDIX,mycofact_TetR,13
mycofact_glyco,GerE,13
SDR_subfam_1,CYP450_TxtE,13
Rv0697,adh_short_C2,13
Mycofactocin_RRE,Fer4_13,13
mycofact_TetR,Usp,13
mycofact_rSAM,Fer4_13,13
Amidohydro_2,mycofact_glyco,13
AMP-binding,SDR_subfam_2,13
FAD_binding_3,mycofact_glyco,13
FAD_binding_3,UPF0225,13
Rv0697,SPW,13
actino_HemFlav,EF-G,13
Rv0697,DNA_alkylation,13
Pyrid_ox_like,mycofact_glyco,13
adh_short_C2,SDR_subfam_2,13
EF-Tu,SDR_subfam_1,13
gas_vesic_GvpN,VWA_CoxE,13
mycofact_TetR,EF-G,13
P450_cycloAA_1,mycofact_creat,13
Ribonuc_L-PSP,mycofactocin,12
Methyltransf_11,Rv0697,12
adk,actino_HemFlav,12
mycofact_OYE_2,Rxyl_3153,12
